2,P,0.68
5,P,0.07
1,3,P,0.07
0,8,P,0.07
0,1,P,0.07
1,7,P,0.02
8,7,P,0.01
8,3,4,P,0.01
1,6,P,0.01
8,6,4,P,0.0
