0,P,0.62
9,P,0.06
4,P,0.06
19,P,0.06
11,P,0.06
1,2,P,0.06
1,14,P,0.02
6,2,P,0.01
5,P,0.01
3,2,P,0.01
13,25,2,P,0.01
12,2,P,0.01
10,2,P,0.01
10,14,P,0.0
