algorithm,pBug,pValid,times,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0.142368421053,0.100526315789,2.68421052632,3.42105263158,11.6315789474,1.57894736842,0.736842105263,3.42105263158
randomForest,0,0,10,0.121842105263,0.0692105263158,1.94736842105,2.47368421053,11.6315789474,1.57894736842,0.526315789474,2.47368421053
0.0,0.6,0.0,10,0.0,0.0,0.0,0,11.6315789474,1.57894736842,0,0
0.1,0.6,0.1,10,0.126842105263,0.107631578947,1.10526315789,1.52631578947,11.6315789474,1.57894736842,0.421052631579,1.52631578947
0.2,0.6,0.2,10,0.193684210526,0.157105263158,2.31578947368,3.05263157895,11.6315789474,1.57894736842,0.736842105263,3.05263157895
uniform,0,0,20,0.164210526316,0.136052631579,5.0,6.36842105263,23.5263157895,2.05263157895,1.36842105263,6.36842105263
randomForest,0,0,20,0.178421052632,0.124736842105,4.0,4.94736842105,23.5263157895,2.05263157895,0.947368421053,4.94736842105
0.0,0.6,0.0,20,0.0,0.0,0.0,0,23.5263157895,2.05263157895,0,0
0.1,0.6,0.1,20,0.155789473684,0.104473684211,3.10526315789,3.84210526316,23.5263157895,2.05263157895,0.736842105263,3.84210526316
0.2,0.6,0.2,20,0.198684210526,0.15350877193,4.84210526316,6.05263157895,23.5263157895,2.05263157895,1.21052631579,6.05263157895
uniform,0,0,30,0.231315789474,0.170131578947,9.84210526316,11.6842105263,30.9473684211,2.21052631579,1.84210526316,11.6842105263
randomForest,0,0,30,0.119736842105,0.0868421052632,3.21052631579,3.78947368421,30.9473684211,2.21052631579,0.578947368421,3.78947368421
0.0,0.6,0.0,30,0.0,0.0,0.0,0,30.9473684211,2.21052631579,0,0
0.1,0.6,0.1,30,0.113771929825,0.0831578947368,2.73684210526,3.31578947368,30.9473684211,2.21052631579,0.578947368421,3.31578947368
0.2,0.6,0.2,30,0.295263157895,0.214210526316,11.1578947368,13.0,30.9473684211,2.21052631579,1.84210526316,13.0
uniform,0,0,40,0.146842105263,0.1025,7.68421052632,9.42105263158,33.7368421053,2.21052631579,1.73684210526,9.42105263158
randomForest,0,0,40,0.0826315789474,0.0613157894737,2.10526315789,2.63157894737,33.7368421053,2.21052631579,0.526315789474,2.63157894737
0.0,0.6,0.0,40,0.0,0.0,0.0,0,33.7368421053,2.21052631579,0,0
0.1,0.6,0.1,40,0.11149122807,0.0807894736842,2.94736842105,3.78947368421,33.7368421053,2.21052631579,0.842105263158,3.78947368421
0.2,0.6,0.2,40,0.259561403509,0.196578947368,11.1052631579,13.4736842105,33.7368421053,2.21052631579,2.36842105263,13.4736842105
