0,1,P,0.8562610067487126
1,27,P,0.05614826302088504
1,44,P,0.01403706572856414
1,38,P,0.008318261181267507
1,29,P,0.008318261181267507
1,45,P,0.005921887102066845
1,43,P,0.005921887102066845
1,41,P,0.005921887102066845
31,P,0.00575289577048214
1,40,P,0.004599665536334956
1,37,P,0.004599665536334956
1,35,P,0.0037607879251259223
1,50,P,0.003760787915906865
1,42,P,0.003760787915906865
30,P,0.003181121257800441
1,49,P,0.0031809545934797677
1,39,P,0.0031809545934797677
1,34,P,0.002756147305082177
26,P,6.177124831686355E-4
