0,P,0.9791296175026342
1,6,P,0.009791296249443979
2,6,P,0.009791296245964178
7,P,7.941613185006588E-4
1,8,9,P,9.791296106536349E-5
6,8,P,9.694352722448794E-5
5,6,P,9.694352722315731E-5
4,5,P,9.69435272212459E-5
5,9,P,9.694352697265016E-5
6,11,P,7.941613750231043E-6
