0,P,0.705756106346719
4,7,P,0.05102269594619173
7,9,P,0.05102269594548479
7,29,P,0.051022695900190276
7,8,P,0.05102269580501798
27,P,0.01990371014628194
24,P,0.019903709306793475
13,P,0.019903709306793475
7,17,P,0.012755673986231135
7,18,P,0.007558917916777699
26,P,0.005332569943002936
7,21,P,0.0017883143664001245
22,P,9.490828840954522E-4
3,P,5.017085568427881E-4
2,P,5.017085568427881E-4
15,P,5.01708556842788E-4
1,P,2.9019610145698463E-4
23,P,7.956151609936193E-5
20,P,5.597466828272774E-5
19,P,5.597466828272774E-5
11,P,4.0526091775656056E-5
10,P,3.0063483593941296E-5
