0,P,0.9951076323309065
15,P,0.0017205370212697553
10,P,0.0017205370212697553
1,P,2.548943741287944E-4
2,5,P,1.6313239967563059E-4
2,7,P,1.6313239967560446E-4
5,7,P,1.6313239967557532E-4
5,6,P,1.6313239967319793E-4
2,3,P,1.6313239966832287E-4
4,7,P,1.631323996604922E-4
12,P,8.204159804356062E-5
2,14,P,4.078309991441206E-5
5,11,P,2.4167762870621722E-5
7,11,P,2.4167762870621716E-5
7,9,P,1.7205370128335033E-5
5,13,P,1.0926542091742751E-5
3,11,P,1.0195774979660867E-5
7,8,P,8.007678103118626E-6
3,4,13,P,1.0926539397450123E-7
