algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0.555,0.216666666667,9.0,11.0,23,3,2.0,11.0
uniform,0,0,10,1,0.651666666667,0.34,8.0,10.0,15,4,2.0,10.0
uniform,0,0,10,2,0.805,0.316666666667,8.0,10.0,15,3,2.0,10.0
uniform,0,0,10,3,0.535,0.216666666667,9.0,11.0,26,3,2.0,11.0
uniform,0,0,10,4,0.74,0.286666666667,8.0,10.0,16,3,2.0,10.0
uniform,0,0,10,5,0.58,0.226666666667,9.0,11.0,35,3,2.0,11.0
uniform,0,0,10,6,0.13,0.13,4.0,6.0,8,1,2.0,6.0
uniform,0,0,10,7,0.575,0.22,9.0,11.0,24,3,2.0,11.0
uniform,0,0,10,8,0,0,0,0,7,2,0,0
uniform,0,0,10,9,0,0,0,0,9,3,0,0
uniform,0,0,10,10,0,0,0,0,7,3,0,0
uniform,0,0,10,11,0,0,0,0,7,3,0,0
uniform,0,0,10,12,0,0,0,0,8,2,0,0
uniform,0,0,10,13,0.465,0.25,9.0,11.0,25,2,2.0,11.0
randomForest,0,0,10,0,0,0,0,0,23,3,0,0
randomForest,0,0,10,1,0.531666666667,0.3025,8.0,10.0,15,4,2.0,10.0
randomForest,0,0,10,2,0,0,0,0,15,3,0,0
randomForest,0,0,10,3,0.45,0.29,9.0,11.0,26,3,2.0,11.0
randomForest,0,0,10,4,0,0,0,0,16,3,0,0
randomForest,0,0,10,5,0.39,0.253333333333,9.0,11.0,35,3,2.0,11.0
randomForest,0,0,10,6,0.45,0.45,4.0,6.0,8,1,2.0,6.0
randomForest,0,0,10,7,0,0,0,0,24,3,0,0
randomForest,0,0,10,8,0,0,0,0,7,2,0,0
randomForest,0,0,10,9,0.74,0.273333333333,3.0,5.0,9,3,2.0,5.0
randomForest,0,0,10,10,0,0,0,0,7,3,0,0
randomForest,0,0,10,11,0,0,0,0,7,3,0,0
randomForest,0,0,10,12,0,0,0,0,8,2,0,0
randomForest,0,0,10,13,0.11,0.055,9.0,11.0,25,2,2.0,11.0
0.0,0.6,0.0,10,0,0.98,0.45,9.0,11.0,23,3,2.0,11.0
0.0,0.6,0.0,10,1,0,0,0,0,15,4,0,0
0.0,0.6,0.0,10,2,0.99,0.433333333333,8.0,10.0,15,3,2.0,10.0
0.0,0.6,0.0,10,3,0,0,0,0,26,3,0,0
0.0,0.6,0.0,10,4,0.98,0.45,8.0,10.0,16,3,2.0,10.0
0.0,0.6,0.0,10,5,0,0,0,0,35,3,0,0
0.0,0.6,0.0,10,6,0,0,0,0,8,1,0,0
0.0,0.6,0.0,10,7,0.98,0.443333333333,9.0,11.0,24,3,2.0,11.0
0.0,0.6,0.0,10,8,0,0,0,0,7,2,0,0
0.0,0.6,0.0,10,9,0.99,0.44,3.0,5.0,9,3,2.0,5.0
0.0,0.6,0.0,10,10,0.99,0.45,7.0,9.0,7,3,2.0,9.0
0.0,0.6,0.0,10,11,0.99,0.45,7.0,9.0,7,3,2.0,9.0
0.0,0.6,0.0,10,12,0,0,0,0,8,2,0,0
0.0,0.6,0.0,10,13,0,0,0,0,25,2,0,0
0.1,0.6,0.1,10,0,0.855,0.403333333333,9.0,11.0,23,3,2.0,11.0
0.1,0.6,0.1,10,1,0.91,0.46,8.0,10.0,15,4,2.0,10.0
0.1,0.6,0.1,10,2,0.92,0.433333333333,8.0,10.0,15,3,2.0,10.0
0.1,0.6,0.1,10,3,0.85,0.403333333333,9.0,11.0,26,3,2.0,11.0
0.1,0.6,0.1,10,4,0.93,0.43,8.0,10.0,16,3,2.0,10.0
0.1,0.6,0.1,10,5,0.84,0.41,9.0,11.0,35,3,2.0,11.0
0.1,0.6,0.1,10,6,0.44,0.44,4.0,6.0,8,1,2.0,6.0
0.1,0.6,0.1,10,7,0.88,0.39,9.0,11.0,24,3,2.0,11.0
0.1,0.6,0.1,10,8,0,0,0,0,7,2,0,0
0.1,0.6,0.1,10,9,0.96,0.453333333333,3.0,5.0,9,3,2.0,5.0
0.1,0.6,0.1,10,10,0.97,0.44,7.0,9.0,7,3,2.0,9.0
0.1,0.6,0.1,10,11,0.985,0.456666666667,7.0,9.0,7,3,2.0,9.0
0.1,0.6,0.1,10,12,0,0,0,0,8,2,0,0
0.1,0.6,0.1,10,13,0,0,0,0,25,2,0,0
0.2,0.6,0.2,10,0,0.765,0.37,9.0,11.0,23,3,2.0,11.0
