algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0,0,0,0,12,2,0,0
uniform,0,0,10,1,0.07,0.07,3.0,9.0,12,1,2.0,9.0
uniform,0,0,10,2,0,0,0,0,12,1,0,0
uniform,0,0,10,3,0.74,0.74,6.0,10.0,12,1,2.0,10.0
uniform,0,0,10,4,0,0,0,0,13,2,0,0
uniform,0,0,10,5,0,0,0,0,8,1,0,0
uniform,0,0,10,6,0,0,0,0,8,1,0,0
uniform,0,0,10,7,0.84,0.44,1.0,3.0,4,2,2.0,3.0
uniform,0,0,10,8,0.7,0.7,5.0,11.0,18,1,2.0,11.0
uniform,0,0,10,9,0,0,0,0,15,1,0,0
uniform,0,0,10,10,0,0,0,0,15,1,0,0
uniform,0,0,10,11,0,0,0,0,14,1,0,0
uniform,0,0,10,12,0,0,0,0,15,2,0,0
uniform,0,0,10,13,0,0,0,0,15,1,0,0
uniform,0,0,10,14,0.71,0.71,5.0,11.0,12,1,2.0,11.0
uniform,0,0,10,15,0,0,0,0,19,1,0,0
uniform,0,0,10,16,0.775,0.41,3.0,8.0,16,2,2.0,8.0
uniform,0,0,10,17,0,0,0,0,4,1,0,0
uniform,0,0,10,18,0,0,0,0,11,1,0,0
uniform,0,0,10,19,0,0,0,0,22,2,0,0
randomForest,0,0,10,0,0,0,0,0,12,2,0,0
randomForest,0,0,10,1,0.09,0.09,3.0,9.0,12,1,2.0,9.0
randomForest,0,0,10,2,0,0,0,0,12,1,0,0
randomForest,0,0,10,3,0.74,0.74,3.0,10.0,12,1,2.0,10.0
randomForest,0,0,10,4,0,0,0,0,13,2,0,0
randomForest,0,0,10,5,0.98,0.98,0.0,8.0,8,1,2.0,8.0
randomForest,0,0,10,6,0,0,0,0,8,1,0,0
randomForest,0,0,10,7,0,0,0,0,4,2,0,0
randomForest,0,0,10,8,0.75,0.75,4.0,11.0,18,1,2.0,11.0
randomForest,0,0,10,9,0,0,0,0,15,1,0,0
randomForest,0,0,10,10,0,0,0,0,15,1,0,0
randomForest,0,0,10,11,0.7,0.7,3.0,8.0,14,1,2.0,8.0
randomForest,0,0,10,12,0.755,0.4,3.0,11.0,15,2,2.0,11.0
randomForest,0,0,10,13,0.72,0.72,8.0,11.0,15,1,2.0,11.0
randomForest,0,0,10,14,0.82,0.82,3.0,11.0,12,1,2.0,11.0
randomForest,0,0,10,15,0,0,0,0,19,1,0,0
randomForest,0,0,10,16,0.88,0.44,2.0,8.0,16,2,2.0,8.0
randomForest,0,0,10,17,0,0,0,0,4,1,0,0
randomForest,0,0,10,18,0.75,0.75,2.0,7.0,11,1,2.0,7.0
randomForest,0,0,10,19,0,0,0,0,22,2,0,0
0.0,0.6,0.0,10,0,0.91,0.455,0.0,10.0,12,2,2.0,10.0
0.0,0.6,0.0,10,1,0.88,0.88,0.0,9.0,12,1,2.0,9.0
0.0,0.6,0.0,10,2,0.87,0.87,0.0,11.0,12,1,2.0,11.0
0.0,0.6,0.0,10,3,0.88,0.88,0.0,10.0,12,1,2.0,10.0
0.0,0.6,0.0,10,4,0.87,0.435,0.0,8.0,13,2,2.0,8.0
0.0,0.6,0.0,10,5,0.97,0.97,0.0,8.0,8,1,2.0,8.0
0.0,0.6,0.0,10,6,0.92,0.92,0.0,6.0,8,1,2.0,6.0
0.0,0.6,0.0,10,7,0.98,0.49,0.0,3.0,4,2,2.0,3.0
0.0,0.6,0.0,10,8,0.8,0.8,0.0,11.0,18,1,2.0,11.0
0.0,0.6,0.0,10,9,0.82,0.82,0.0,11.0,15,1,2.0,11.0
0.0,0.6,0.0,10,10,0.74,0.74,2.0,10.0,15,1,2.0,10.0
0.0,0.6,0.0,10,11,0.9,0.9,0.0,8.0,14,1,2.0,8.0
0.0,0.6,0.0,10,12,0.92,0.46,0.0,11.0,15,2,2.0,11.0
0.0,0.6,0.0,10,13,0.87,0.87,0.0,11.0,15,1,2.0,11.0
0.0,0.6,0.0,10,14,0.92,0.92,0.0,11.0,12,1,2.0,11.0
0.0,0.6,0.0,10,15,0.8,0.8,0.0,11.0,19,1,2.0,11.0
0.0,0.6,0.0,10,16,0.985,0.495,1.0,8.0,16,2,2.0,8.0
0.0,0.6,0.0,10,17,0.92,0.92,0.0,4.0,4,1,2.0,4.0
0.0,0.6,0.0,10,18,0.94,0.94,0.0,7.0,11,1,2.0,7.0
0.0,0.6,0.0,10,19,0.88,0.44,0.0,11.0,22,2,2.0,11.0
0.1,0.6,0.1,10,0,0,0,0,0,12,2,0,0
0.1,0.6,0.1,10,1,0,0,0,0,12,1,0,0
0.1,0.6,0.1,10,2,0,0,0,0,12,1,0,0
0.1,0.6,0.1,10,3,0.77,0.77,2.0,10.0,12,1,2.0,10.0
0.1,0.6,0.1,10,4,0.765,0.765,4.0,8.0,13,2,2.0,8.0
0.1,0.6,0.1,10,5,0.74,0.74,0.0,8.0,8,1,2.0,8.0
0.1,0.6,0.1,10,6,0,0,0,0,8,1,0,0
0.1,0.6,0.1,10,7,0.81,0.405,0.0,3.0,4,2,2.0,3.0
0.1,0.6,0.1,10,8,0.74,0.74,1.0,11.0,18,1,2.0,11.0
0.1,0.6,0.1,10,9,0.7,0.7,3.0,11.0,15,1,2.0,11.0
0.1,0.6,0.1,10,10,0,0,0,0,15,1,0,0
0.1,0.6,0.1,10,11,0.74,0.74,3.0,8.0,14,1,2.0,8.0
0.1,0.6,0.1,10,12,0.815,0.43,4.0,11.0,15,2,2.0,11.0
0.1,0.6,0.1,10,13,0.75,0.75,3.0,11.0,15,1,2.0,11.0
0.1,0.6,0.1,10,14,0.75,0.75,1.0,11.0,12,1,2.0,11.0
0.1,0.6,0.1,10,15,0.73,0.73,4.0,11.0,19,1,2.0,11.0
0.1,0.6,0.1,10,16,0.84,0.44,1.0,8.0,16,2,2.0,8.0
0.1,0.6,0.1,10,17,0,0,0,0,4,1,0,0
0.1,0.6,0.1,10,18,0.76,0.76,2.0,7.0,11,1,2.0,7.0
