algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0.51,0.255,8.0,10.0,12,2,2.0,10.0
uniform,0,0,10,1,0,0,0,0,12,1,0,0
uniform,0,0,10,2,0.1,0.1,9.0,11.0,12,1,2.0,11.0
uniform,0,0,10,3,0,0,0,0,12,1,0,0
uniform,0,0,10,4,0.195,0.195,6.0,8.0,13,2,2.0,8.0
uniform,0,0,10,5,0.27,0.27,6.0,8.0,8,1,2.0,8.0
uniform,0,0,10,6,0.12,0.12,4.0,6.0,8,1,2.0,6.0
uniform,0,0,10,7,0,0,0,0,4,2,0,0
uniform,0,0,10,8,0,0,0,0,18,1,0,0
uniform,0,0,10,9,0.36,0.36,9.0,11.0,15,1,2.0,11.0
uniform,0,0,10,10,0.07,0.07,8.0,10.0,15,1,2.0,10.0
uniform,0,0,10,11,0.57,0.57,6.0,8.0,14,1,2.0,8.0
uniform,0,0,10,12,0.6,0.31,9.0,11.0,15,2,2.0,11.0
uniform,0,0,10,13,0.56,0.56,9.0,11.0,15,1,2.0,11.0
uniform,0,0,10,14,0,0,0,0,12,1,0,0
uniform,0,0,10,15,0.52,0.52,9.0,11.0,19,1,2.0,11.0
uniform,0,0,10,16,0,0,0,0,16,2,0,0
uniform,0,0,10,17,0.16,0.16,2.0,4.0,4,1,2.0,4.0
uniform,0,0,10,18,0.69,0.69,5.0,7.0,11,1,2.0,7.0
uniform,0,0,10,19,0.31,0.31,9.0,11.0,22,2,2.0,11.0
randomForest,0,0,10,0,0.53,0.265,8.0,10.0,12,2,2.0,10.0
randomForest,0,0,10,1,0,0,0,0,12,1,0,0
randomForest,0,0,10,2,0.0,0.0,9.0,11.0,12,1,2.0,11.0
randomForest,0,0,10,3,0,0,0,0,12,1,0,0
randomForest,0,0,10,4,0.68,0.68,6.0,8.0,13,2,2.0,8.0
randomForest,0,0,10,5,0,0,0,0,8,1,0,0
randomForest,0,0,10,6,0.15,0.15,4.0,6.0,8,1,2.0,6.0
randomForest,0,0,10,7,0.77,0.5,1.0,3.0,4,2,2.0,3.0
randomForest,0,0,10,8,0,0,0,0,18,1,0,0
randomForest,0,0,10,9,0.01,0.01,9.0,11.0,15,1,2.0,11.0
randomForest,0,0,10,10,0.0,0.0,8.0,10.0,15,1,2.0,10.0
randomForest,0,0,10,11,0,0,0,0,14,1,0,0
randomForest,0,0,10,12,0,0,0,0,15,2,0,0
randomForest,0,0,10,13,0,0,0,0,15,1,0,0
randomForest,0,0,10,14,0,0,0,0,12,1,0,0
randomForest,0,0,10,15,0.35,0.35,9.0,11.0,19,1,2.0,11.0
randomForest,0,0,10,16,0,0,0,0,16,2,0,0
