3,4,P,0.45936411283437534
0,P,0.45481595072090863
1,4,9,P,0.031075074321742623
1,4,5,P,0.020091005777225772
3,6,P,0.019892729343819658
4,9,P,0.006972374159133534
1,2,4,P,0.004593641128112233
1,6,9,P,0.0013454967592458095
6,9,P,4.056619250100801E-4
7,P,4.0544866146166006E-4
1,4,8,P,3.7630967133880764E-4
2,4,9,P,3.0765982691670883E-4
1,2,6,P,1.987115782985086E-4
4,8,P,9.98224309885026E-5
2,6,P,3.0519804606091955E-5
1,6,8,P,1.628282013819667E-5
6,8,P,5.4723871000714495E-6
2,4,8,P,3.725849577917048E-6
