3,P,0.743162538021626
9,P,0.1733649619298433
0,P,0.04966680462013006
10,P,0.012727118720298466
8,P,0.007358045068142358
16,P,0.007358045068142358
6,P,0.003104175283579853
5,P,0.001716484771582607
2,12,P,4.966680480351354E-4
1,12,P,1.2416701201231302E-4
12,17,P,1.2416701199150526E-4
12,15,P,1.2416701199150526E-4
2,7,P,1.2416701177298415E-4
2,11,P,1.2416701177298415E-4
2,13,P,7.358045149876799E-5
12,14,P,7.358045149867103E-5
2,4,P,4.068704498983879E-5
7,15,P,3.1041753005865205E-5
11,17,P,3.1041753005865205E-5
7,17,P,3.104175300586412E-5
11,15,P,3.104175300585226E-5
11,14,P,1.8395112890252914E-5
7,14,P,1.8395112890252867E-5
1,13,P,1.839511289025286E-5
13,17,P,1.8395108531125787E-5
13,15,P,1.8395104232831766E-5
4,15,P,1.0166448816537077E-5
4,17,P,1.0166448816526288E-5
