0,P,0.9442476520263343
4,7,P,0.011545885421519178
7,9,P,0.011545885421359203
7,29,P,0.011545885411109546
7,8,P,0.011545885389573083
7,17,P,0.0028864713553081065
7,18,P,0.0017105015436625081
1,P,0.0013790331611499961
27,P,9.364741646596276E-4
24,P,9.364741251615015E-4
13,P,9.364741251615015E-4
7,21,P,4.046762404300908E-4
26,P,2.508986488529411E-4
22,P,4.465456915036854E-5
3,P,2.3605503608064957E-5
2,P,2.3605503608064957E-5
15,P,2.360550360806495E-5
23,P,3.743387729253163E-6
20,P,2.6336210855622404E-6
19,P,2.6336210855622404E-6
11,P,1.9067619887750613E-6
10,P,1.4144938545868932E-6
