0,1,P,0.09
25,P,0.07
19,P,0.07
45,P,0.04
40,P,0.04
36,P,0.04
34,P,0.04
20,P,0.04
2,P,0.04
14,P,0.04
1,47,P,0.03
0,29,P,0.03
9,P,0.02
52,P,0.02
39,P,0.02
35,P,0.02
32,P,0.02
30,P,0.02
3,P,0.02
24,P,0.02
17,P,0.02
15,P,0.02
1,53,P,0.02
1,13,P,0.02
8,P,0.01
7,P,0.01
6,P,0.01
51,P,0.01
50,P,0.01
49,P,0.01
48,P,0.01
41,P,0.01
4,P,0.01
33,P,0.01
31,P,0.01
29,53,P,0.01
29,47,P,0.01
29,13,P,0.01
27,P,0.01
23,P,0.01
22,P,0.01
18,P,0.01
16,P,0.01
10,P,0.01
1,46,P,0.01
1,38,P,0.01
1,37,P,0.01
1,26,P,0.01
11,P,0.0
