0,P,0.77
6,7,P,0.08
26,P,0.03
9,7,P,0.01
8,7,41,P,0.01
8,7,4,P,0.01
8,7,13,P,0.01
5,7,4,P,0.01
5,7,13,P,0.01
40,7,41,P,0.01
40,7,4,P,0.01
40,7,3,P,0.01
40,7,13,P,0.01
2,7,41,P,0.01
2,7,4,P,0.01
2,7,13,P,0.01
12,7,P,0.01
15,7,13,P,0.0
