algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0,0,0,0,17,1,0,0
uniform,0,0,10,1,0.73,0.73,9.0,11.0,20,1,2.0,11.0
uniform,0,0,10,2,0,0,0,0,22,1,0,0
uniform,0,0,10,3,0,0,0,0,23,2,0,0
uniform,0,0,10,4,0,0,0,0,13,2,0,0
uniform,0,0,10,5,0,0,0,0,15,1,0,0
uniform,0,0,10,6,0,0,0,0,12,2,0,0
uniform,0,0,10,7,0,0,0,0,12,2,0,0
uniform,0,0,10,8,0,0,0,0,9,2,0,0
uniform,0,0,10,9,0,0,0,0,18,1,0,0
uniform,0,0,10,10,0,0,0,0,15,1,0,0
uniform,0,0,10,11,0,0,0,0,12,1,0,0
uniform,0,0,10,12,0,0,0,0,10,1,0,0
uniform,0,0,10,13,0,0,0,0,17,2,0,0
uniform,0,0,10,14,0,0,0,0,8,2,0,0
uniform,0,0,10,15,0.71,0.71,4.0,9.0,9,1,2.0,9.0
uniform,0,0,10,16,0,0,0,0,14,2,0,0
uniform,0,0,10,17,0,0,0,0,40,1,0,0
uniform,0,0,10,18,0,0,0,0,21,3,0,0
uniform,0,0,10,19,0.755,0.395,5.0,10.0,12,2,2.0,10.0
randomForest,0,0,10,0,0.78,0.78,2.0,10.0,17,1,2.0,10.0
randomForest,0,0,10,1,0.76,0.76,2.0,11.0,20,1,2.0,11.0
randomForest,0,0,10,2,0,0,0,0,22,1,0,0
randomForest,0,0,10,3,0.93,0.465,0.0,11.0,23,2,2.0,11.0
randomForest,0,0,10,4,0,0,0,0,13,2,0,0
randomForest,0,0,10,5,0,0,0,0,15,1,0,0
randomForest,0,0,10,6,0,0,0,0,12,2,0,0
randomForest,0,0,10,7,0,0,0,0,12,2,0,0
randomForest,0,0,10,8,0,0,0,0,9,2,0,0
randomForest,0,0,10,9,0.83,0.83,2.0,10.0,18,1,2.0,10.0
randomForest,0,0,10,10,0,0,0,0,15,1,0,0
randomForest,0,0,10,11,0.84,0.84,2.0,7.0,12,1,2.0,7.0
randomForest,0,0,10,12,0,0,0,0,10,1,0,0
randomForest,0,0,10,13,0.845,0.495,4.0,9.0,17,2,2.0,9.0
randomForest,0,0,10,14,0.7,0.35,4.0,9.0,8,2,2.0,9.0
randomForest,0,0,10,15,0,0,0,0,9,1,0,0
randomForest,0,0,10,16,0.78,0.39,0.0,10.0,14,2,2.0,10.0
randomForest,0,0,10,17,0,0,0,0,40,1,0,0
randomForest,0,0,10,18,0,0,0,0,21,3,0,0
randomForest,0,0,10,19,0,0,0,0,12,2,0,0
0.0,0.6,0.0,10,0,0.83,0.83,0.0,10.0,17,1,2.0,10.0
0.0,0.6,0.0,10,1,0.91,0.91,0.0,11.0,20,1,2.0,11.0
0.0,0.6,0.0,10,2,0.79,0.79,0.0,10.0,22,1,2.0,10.0
0.0,0.6,0.0,10,3,0.89,0.445,0.0,11.0,23,2,2.0,11.0
0.0,0.6,0.0,10,4,0.945,0.475,1.0,11.0,13,2,2.0,11.0
0.0,0.6,0.0,10,5,0.9,0.9,0.0,11.0,15,1,2.0,11.0
0.0,0.6,0.0,10,6,0.92,0.46,0.0,11.0,12,2,2.0,11.0
0.0,0.6,0.0,10,7,0.91,0.455,0.0,8.0,12,2,2.0,8.0
0.0,0.6,0.0,10,8,0.96,0.48,0.0,11.0,9,2,2.0,11.0
0.0,0.6,0.0,10,9,0.83,0.83,0.0,10.0,18,1,2.0,10.0
0.0,0.6,0.0,10,10,0.91,0.91,0.0,11.0,15,1,2.0,11.0
0.0,0.6,0.0,10,11,0.91,0.91,0.0,7.0,12,1,2.0,7.0
0.0,0.6,0.0,10,12,0.94,0.94,0.0,8.0,10,1,2.0,8.0
0.0,0.6,0.0,10,13,0.85,0.425,0.0,9.0,17,2,2.0,9.0
0.0,0.6,0.0,10,14,0.99,0.495,1.0,9.0,8,2,2.0,9.0
0.0,0.6,0.0,10,15,0.91,0.91,0.0,9.0,9,1,2.0,9.0
0.0,0.6,0.0,10,16,0.95,0.475,0.0,10.0,14,2,2.0,10.0
0.0,0.6,0.0,10,17,0.75,0.75,1.0,11.0,40,1,2.0,11.0
0.0,0.6,0.0,10,18,0,0,0,0,21,3,0,0
0.0,0.6,0.0,10,19,0.955,0.48,1.0,10.0,12,2,2.0,10.0
0.1,0.6,0.1,10,0,0.7,0.7,4.0,10.0,17,1,2.0,10.0
0.1,0.6,0.1,10,1,0.78,0.78,3.0,11.0,20,1,2.0,11.0
0.1,0.6,0.1,10,2,0.82,0.82,3.0,10.0,22,1,2.0,10.0
0.1,0.6,0.1,10,3,0.73,0.365,4.0,11.0,23,2,2.0,11.0
0.1,0.6,0.1,10,4,0.84,0.44,2.0,11.0,13,2,2.0,11.0
0.1,0.6,0.1,10,5,0.82,0.82,3.0,11.0,15,1,2.0,11.0
0.1,0.6,0.1,10,6,0.855,0.455,3.0,11.0,12,2,2.0,11.0
0.1,0.6,0.1,10,7,0.775,0.425,2.0,8.0,12,2,2.0,8.0
0.1,0.6,0.1,10,8,0.87,0.435,5.0,11.0,9,2,2.0,11.0
0.1,0.6,0.1,10,9,0.81,0.81,4.0,10.0,18,1,2.0,10.0
0.1,0.6,0.1,10,10,0.79,0.79,3.0,11.0,15,1,2.0,11.0
0.1,0.6,0.1,10,11,0.84,0.84,2.0,7.0,12,1,2.0,7.0
0.1,0.6,0.1,10,12,0,0,0,0,10,1,0,0
0.1,0.6,0.1,10,13,0.815,0.46,5.0,9.0,17,2,2.0,9.0
0.1,0.6,0.1,10,14,0.9,0.45,3.0,9.0,8,2,2.0,9.0
0.1,0.6,0.1,10,15,0.77,0.77,2.0,9.0,9,1,2.0,9.0
0.1,0.6,0.1,10,16,0.71,0.355,1.0,10.0,14,2,2.0,10.0
0.1,0.6,0.1,10,17,0.75,0.75,8.0,11.0,40,1,2.0,11.0
0.1,0.6,0.1,10,18,0,0,0,0,21,3,0,0
0.1,0.6,0.1,10,19,0.845,0.445,2.0,10.0,12,2,2.0,10.0
0.2,0.6,0.2,10,0,0.75,0.75,4.0,10.0,17,1,2.0,10.0
0.2,0.6,0.2,10,1,0.73,0.73,5.0,11.0,20,1,2.0,11.0
0.2,0.6,0.2,10,2,0.7,0.7,4.0,10.0,22,1,2.0,10.0
0.2,0.6,0.2,10,3,0,0,0,0,23,2,0,0
0.2,0.6,0.2,10,4,0.775,0.425,5.0,11.0,13,2,2.0,11.0
0.2,0.6,0.2,10,5,0.72,0.72,4.0,11.0,15,1,2.0,11.0
0.2,0.6,0.2,10,6,0.8,0.44,5.0,11.0,12,2,2.0,11.0
0.2,0.6,0.2,10,7,0.795,0.445,5.0,8.0,12,2,2.0,8.0
0.2,0.6,0.2,10,8,0,0,0,0,9,2,0,0
0.2,0.6,0.2,10,9,0.73,0.73,6.0,10.0,18,1,2.0,10.0
