19,P,0.88
4,28,P,0.01
23,28,P,0.01
18,P,0.01
0,4,27,P,0.01
0,4,25,P,0.01
0,4,22,P,0.01
0,26,P,0.01
0,23,27,P,0.01
0,23,25,P,0.01
0,23,22,P,0.01
0,21,P,0.01
0,17,P,0.01
0,14,P,0.01
0,1,P,0.0
