1,P,0.76
59,P,0.02
57,P,0.02
56,P,0.02
51,P,0.02
50,P,0.02
38,67,P,0.02
38,64,P,0.02
38,58,P,0.02
38,53,P,0.02
38,48,P,0.02
100,P,0.02
38,63,P,0.01
38,62,P,0.01
38,49,P,0.01
38,52,P,0.0
