9,P,0.34
1,3,P,0.28
0,P,0.08
6,P,0.07
4,P,0.07
1,8,P,0.06
2,P,0.03
7,3,P,0.02
5,P,0.02
10,3,P,0.02
7,8,P,0.01
10,8,P,0.01
11,3,P,0.0
