0,P,0.82
1,P,0.08
6,8,P,0.01
6,7,P,0.01
6,3,P,0.01
6,26,P,0.01
6,16,P,0.01
6,15,P,0.01
21,P,0.01
13,P,0.01
11,P,0.01
17,P,0.0
