0,P,0.52
7,4,P,0.05
7,2,P,0.05
5,7,P,0.05
5,6,P,0.05
5,2,P,0.05
3,2,P,0.05
15,P,0.05
10,P,0.05
7,9,P,0.01
7,11,P,0.01
5,11,P,0.01
3,4,6,P,0.01
14,2,P,0.01
1,P,0.01
12,P,0.0
