0,P,0.52
30,P,0.06
13,P,0.06
35,39,P,0.05
31,39,P,0.05
31,11,P,0.05
29,P,0.02
53,39,P,0.01
53,11,P,0.01
42,39,P,0.01
42,11,P,0.01
31,52,P,0.01
31,45,P,0.01
31,32,P,0.01
22,39,P,0.01
22,31,P,0.01
14,39,P,0.01
1,P,0.0
