0,42,2,P,0.29
0,2,1,P,0.25
0,40,2,P,0.07
42,2,37,P,0.05
0,42,9,P,0.05
0,42,7,P,0.04
0,42,6,P,0.03
42,52,2,P,0.02
42,51,2,P,0.02
0,9,1,P,0.02
0,7,1,P,0.02
0,6,1,P,0.02
0,44,2,P,0.02
42,64,2,P,0.01
42,50,2,P,0.01
0,66,1,P,0.01
0,62,2,P,0.01
0,42,66,P,0.01
0,42,63,P,0.01
0,42,12,P,0.01
0,42,11,P,0.01
0,12,1,P,0.01
0,11,1,P,0.01
0,10,1,P,0.0
