0,P,0.9869772234504159
4,P,0.0023970302739515417
18,P,0.0023970302739515417
11,P,0.0023970302739515417
7,P,0.0010112471534876799
6,P,0.0010112471534876799
1,P,0.0010112471534876799
5,P,5.591792281994083E-4
10,P,5.591792281994083E-4
9,P,3.5511560018812357E-4
14,P,3.5511560018812357E-4
12,P,3.5511560018812357E-4
2,3,P,1.617995454253454E-4
3,21,P,4.04498863507075E-5
3,20,P,4.04498863507075E-5
3,16,P,4.04498863507075E-5
3,15,P,4.04498863507075E-5
2,19,P,4.044988627951988E-5
2,17,P,4.044988627951988E-5
2,13,P,4.044988627951988E-5
2,8,P,2.39703030057817E-5
17,20,P,1.0112471590279416E-5
13,15,P,1.0112471590279416E-5
16,19,P,1.0112471590279284E-5
19,21,P,1.0112471590279064E-5
19,20,P,1.0112471590279064E-5
17,21,P,1.0112471590279064E-5
13,21,P,1.0112471590279064E-5
13,20,P,1.0112471590279064E-5
13,16,P,1.0112471590279064E-5
16,17,P,1.0112471590276979E-5
15,19,P,1.0112471590276979E-5
15,17,P,1.0112471590276979E-5
8,15,P,5.992575722298928E-6
8,16,P,5.992574758815791E-6
8,20,P,5.9925743364419006E-6
8,21,P,5.992573729465462E-6
