0,P,0.9873080953575115
5,P,0.0023978338487040934
10,P,0.0023978338487040934
28,P,0.0023978338039820062
9,P,0.0010115861661685267
4,P,0.0010115861615886466
16,P,5.593666861196588E-4
15,P,5.593666861196588E-4
7,P,3.5523464830096945E-4
17,P,3.5523464830096945E-4
14,P,3.5523464830096945E-4
30,P,2.4566687195988804E-4
1,P,2.4566687195988804E-4
3,P,1.8004060445305317E-4
2,6,P,1.6185378672179085E-4
6,8,P,4.046344667481698E-5
6,27,P,4.046344660360551E-5
2,26,P,4.046344660360551E-5
2,24,P,4.046344660360549E-5
2,23,P,4.046344660360549E-5
2,21,P,4.046344660360549E-5
2,20,P,4.046344660360549E-5
2,29,P,2.3978338753396478E-5
2,22,P,2.3978338753396478E-5
2,18,P,2.3978338753396478E-5
2,25,P,2.397833875338645E-5
6,13,P,2.397833873058279E-5
2,31,P,1.7070516529654356E-5
2,19,P,1.3259061717236268E-5
2,11,P,1.325906170942644E-5
2,12,P,1.0840901106999602E-5
