5,P,0.24052734025832906
7,P,0.06013183508677803
11,P,0.06013183508677803
0,P,0.06013183508677803
6,P,0.035633680094185695
21,P,0.035633680094185695
19,P,0.035633680094185695
17,P,0.035633680094185695
8,P,0.025368117966226664
4,P,0.025368117966226664
30,P,0.025368117966226664
25,P,0.025368117966226664
23,P,0.025368117966226664
18,P,0.025368117966226664
12,P,0.025368117966226664
29,P,0.019703999751446866
26,P,0.019703999751446866
24,P,0.019703999751446866
2,P,0.019703999751446866
16,P,0.019703999751446866
14,P,0.019703999751446866
28,P,0.016110423940107324
27,P,0.016110423940107324
15,P,0.016110423940107324
1,P,0.016110423940107324
3,P,0.013626542009874407
20,P,0.013626542009874407
10,P,0.013626542009874407
9,P,0.011806762680757858
22,P,0.011806762680757858
13,P,0.011806762680757858
