0,5,P,0.16490476504347973
17,P,0.05699108661848989
0,1,P,0.04122619125513306
5,6,P,0.04122619118257921
5,29,P,0.04122619118257921
13,P,0.03619308949560974
15,P,0.025029774446586838
5,16,P,0.0244303355414023
0,70,P,0.02443033554138182
0,8,P,0.024430335518173234
0,54,P,0.024430335518173234
0,11,P,0.024430335518173234
0,31,P,0.017392299173644744
0,45,P,0.017392299173643426
0,32,P,0.017392299173643426
0,3,P,0.017392299173643426
0,7,P,0.013508998301437695
0,46,P,0.013508998301437695
0,30,P,0.013508998032280173
0,10,P,0.013508998032280173
0,22,P,0.01350899799024654
24,P,0.011066571451499727
14,P,0.011066571451499727
9,P,0.011066571451499724
0,44,P,0.011045254406713305
0,69,P,0.0110452542837255
0,50,P,0.0110452542837255
0,12,P,0.00934231327094383
0,47,P,0.009342311581321957
0,67,P,0.009342308519223934
23,P,0.008956869433971426
0,68,P,0.008094673474371612
0,26,P,0.008094673034713867
0,53,P,0.008094669549993208
0,27,P,0.00809465493235093
0,51,P,0.007141166397982796
0,59,P,0.0071411656275268106
0,37,P,0.0071411656275268106
5,28,P,0.007141165466517323
0,4,P,0.00714115345879062
0,49,P,0.006388562911302996
0,39,P,0.006388562911302996
0,38,P,0.006388562911302996
0,34,P,0.006388562911302996
0,52,P,0.006388439067642057
0,36,P,0.006388439067642057
0,42,P,0.0057791133049195685
0,58,P,0.005779067173385985
0,43,P,0.005779067173385985
0,41,P,0.005779067173385985
0,18,P,0.005779067173385985
0,48,P,0.005778976680993275
0,33,P,0.005778976680993275
0,60,P,0.005275390684128596
0,55,P,0.005275390684128596
0,2,P,0.005275390684128596
0,65,P,0.005275375378139199
0,25,P,0.005275375378139199
0,19,P,0.005275375378139199
0,57,P,0.005275084696722933
0,63,P,0.004852923810143062
0,56,P,0.004852923810143062
0,20,P,0.004852342875483192
0,66,P,0.00485208688127063
0,64,P,0.00485208688127063
0,35,P,0.00485208688127063
0,21,P,0.00485208688127063
0,40,P,0.004492337128312104
0,62,P,0.004181177454222974
0,61,P,0.004181177454222974
