0,P,0.75
39,P,0.08
17,P,0.03
6,P,0.01
35,P,0.01
29,45,P,0.01
29,34,P,0.01
29,33,P,0.01
29,3,P,0.01
21,50,P,0.01
21,29,P,0.01
13,P,0.01
12,P,0.01
10,50,P,0.01
10,29,P,0.01
1,P,0.0
