0,1,P,0.49
0,44,P,0.13
17,P,0.07
0,52,P,0.06
0,41,P,0.05
13,P,0.04
15,P,0.03
0,5,P,0.02
9,P,0.01
24,P,0.01
23,P,0.01
14,P,0.01
0,10,P,0.0
