0,P,0.27
99,P,0.03
98,8,P,0.03
98,77,P,0.03
56,P,0.03
29,77,P,0.03
2,77,P,0.03
29,98,P,0.02
98,87,P,0.01
98,85,P,0.01
98,76,P,0.01
98,111,P,0.01
84,77,P,0.01
82,77,P,0.01
65,P,0.01
57,P,0.01
50,98,P,0.01
50,77,P,0.01
31,98,P,0.01
31,77,P,0.01
3,77,P,0.01
29,9,P,0.01
29,85,P,0.01
29,84,P,0.01
29,82,P,0.01
29,54,P,0.01
29,47,P,0.01
29,111,P,0.01
29,11,P,0.01
13,77,P,0.01
109,P,0.01
107,77,P,0.01
1,111,P,0.0
