0,1,2,P,0.23
0,1,10,P,0.2
0,1,91,P,0.02
0,1,55,P,0.02
0,22,10,P,0.01
0,21,10,P,0.01
0,126,P,0.01
0,125,10,P,0.01
0,1,97,P,0.01
0,1,94,P,0.01
0,1,93,P,0.01
0,1,90,P,0.01
0,1,84,P,0.01
0,1,83,P,0.01
0,1,81,P,0.01
0,1,80,P,0.01
0,1,75,P,0.01
0,1,72,P,0.01
0,1,6,P,0.01
0,1,56,P,0.01
0,1,53,P,0.01
0,1,51,P,0.01
0,1,50,P,0.01
0,1,48,P,0.01
0,1,47,P,0.01
0,1,43,P,0.01
0,1,4,P,0.01
0,1,36,P,0.01
0,1,31,P,0.01
0,1,30,P,0.01
0,1,17,P,0.01
0,1,16,P,0.01
0,1,15,P,0.01
0,1,13,P,0.01
0,1,120,P,0.01
0,1,110,P,0.01
0,1,11,P,0.01
0,1,108,P,0.01
0,1,105,P,0.01
0,1,102,P,0.01
0,1,100,P,0.0
