0,1,P,0.85
17,P,0.03
1,9,P,0.02
1,14,P,0.02
1,13,P,0.01
1,10,P,0.01
0,3,16,P,0.01
0,3,15,P,0.01
0,2,16,P,0.01
0,2,15,P,0.01
0,12,15,P,0.0
