0,P,0.73
9,P,0.13
8,5,P,0.01
8,4,P,0.01
8,11,P,0.01
8,10,P,0.01
6,5,P,0.01
3,P,0.01
2,P,0.01
10,7,P,0.01
10,5,P,0.01
1,P,0.0
