0,P,0.7
6,5,P,0.05
10,7,P,0.05
10,5,P,0.05
8,5,P,0.04
8,4,P,0.04
8,10,P,0.04
9,P,0.01
6,7,4,P,0.01
3,P,0.01
1,P,0.0
