0,2,1,P,0.32
10,1,P,0.31
10,12,P,0.09
0,14,1,P,0.07
9,1,P,0.05
0,26,1,P,0.04
10,6,P,0.03
10,23,P,0.02
12,26,P,0.01
12,14,P,0.01
10,21,P,0.01
10,20,P,0.01
10,13,P,0.01
0,11,P,0.0
