0,4,3,P,0.23
4,2,P,0.18
13,2,P,0.11
0,13,P,0.11
4,1,3,P,0.09
16,2,P,0.03
14,2,P,0.03
13,1,P,0.03
4,25,3,P,0.02
4,24,3,P,0.02
15,2,P,0.02
0,14,3,P,0.02
4,7,3,P,0.01
19,2,P,0.01
18,2,P,0.01
0,4,22,P,0.01
0,4,21,P,0.01
0,4,20,P,0.01
0,19,3,P,0.01
0,14,20,P,0.0
