0,P,0.25
3,11,12,P,0.18
4,11,12,P,0.16
1,11,P,0.14
4,8,12,P,0.06
3,8,12,P,0.05
1,8,P,0.05
9,11,12,P,0.03
5,P,0.02
4,9,11,P,0.02
10,11,12,P,0.02
9,11,P,0.01
1,7,P,0.0
