0,2,30,P,0.35
2,5,P,0.15
0,2,32,P,0.15
0,2,35,P,0.14
0,27,30,P,0.04
27,5,P,0.02
0,27,35,P,0.02
0,25,30,P,0.02
7,5,P,0.01
36,5,P,0.01
26,5,P,0.01
25,5,P,0.01
2,4,P,0.01
0,36,35,P,0.01
0,36,30,P,0.01
0,26,35,P,0.01
0,26,30,P,0.01
0,25,35,P,0.01
0,10,11,P,0.0
