0,9,2,P,0.42
0,1,2,P,0.31
0,10,2,P,0.11
0,11,2,P,0.07
9,2,13,P,0.02
0,9,15,P,0.02
0,1,15,P,0.02
9,6,2,P,0.01
9,2,5,P,0.01
0,9,8,P,0.01
0,1,8,P,0.0
