2,4,P,0.32
8,4,P,0.08
7,4,P,0.08
6,4,P,0.05
23,4,P,0.05
20,4,P,0.05
9,4,P,0.04
26,4,P,0.03
24,4,P,0.03
2,5,P,0.03
18,4,P,0.03
22,4,P,0.02
21,4,P,0.02
8,5,P,0.01
7,5,P,0.01
6,5,P,0.01
34,4,P,0.01
25,4,P,0.01
16,P,0.01
0,2,29,P,0.01
0,2,28,P,0.01
0,2,10,P,0.0
