2,P,0.5328893689592158
1,P,0.056203175919880284
20,71,P,0.038525280828666575
20,111,P,0.03852528082866041
4,20,P,0.038525280825091504
94,P,0.01934863433307354
83,P,0.01934863433307354
45,P,0.01934863433307354
18,P,0.01934863433307354
124,P,0.01934863433307354
102,P,0.019348634270992097
20,119,P,0.00963132020610497
5,20,P,0.009631320206065976
20,34,P,0.009631320203297466
20,85,P,0.009631320197204378
20,112,P,0.009631320123510834
20,93,P,0.009631319640808609
20,126,P,0.009631319640808609
98,P,0.00634016049643411
97,P,0.00634016049643411
74,P,0.00634016049643411
39,P,0.00634016049643411
128,P,0.00634016049643411
104,P,0.00634016049643411
101,P,0.00634016049643411
20,134,P,0.00570744901156787
20,105,P,0.005707449005830875
20,87,P,0.005707449001195621
20,121,P,0.004063213212225054
20,117,P,0.004063213176985323
20,131,P,0.0031559910052151494
20,66,P,0.0031559909961919167
115,P,0.0028664643432733377
82,P,0.0028664643432733373
107,P,0.0028664643080669053
20,95,P,0.0025804077113390296
20,89,P,0.002580407708804453
20,24,P,0.0016683341683691208
123,P,0.0015397278592578665
73,P,0.001539727859257866
37,P,0.001539727859257866
125,P,0.001539727859257866
20,127,P,0.0014925483130507928
20,136,P,0.0014925483129036802
120,P,9.226147805971266E-4
22,P,9.226147742994222E-4
118,P,9.226147742994222E-4
61,P,5.965065261881857E-4
103,P,5.965065261881857E-4
96,P,5.965065261881856E-4
9,P,5.965065261881856E-4
108,P,5.965065261881856E-4
100,P,5.965065261881856E-4
60,P,5.965065210999979E-4
90,P,4.079214678465553E-4
75,P,4.079214678465553E-4
113,P,4.079214678465553E-4
86,P,2.9126656948828177E-4
64,P,2.9126656948828177E-4
33,P,2.1522757625316497E-4
116,P,2.152275714425103E-4
10,P,2.152275714425103E-4
70,P,1.6354101907372823E-4
44,P,1.6354101907372818E-4
31,P,1.6354101907372818E-4
16,P,1.6354101907372818E-4
21,P,1.2717955614046584E-4
12,P,1.2717955614046584E-4
55,P,1.0085474752852349E-4
50,P,8.132688134263322E-5
29,P,8.132688134263322E-5
56,P,8.13268813426332E-5
36,P,6.653514503179045E-5
32,P,6.653514503179045E-5
8,P,5.512569210109909E-5
65,P,5.512569210109909E-5
30,P,4.618400301165192E-5
27,P,4.618400301165192E-5
26,P,4.618400301165192E-5
48,P,3.9077064273411685E-5
17,P,3.9077064273411685E-5
14,P,3.9077064273411685E-5
47,P,3.335724544389402E-5
35,P,3.335724544389402E-5
15,P,3.335724544389402E-5
13,P,3.335724544389402E-5
52,P,2.4874246853469953E-5
