1,20,P,0.7389601487879698
1,15,P,0.04618500931204452
33,P,0.02886563076508184
0,1,29,P,0.018474003722595833
0,1,82,P,0.018474003722590365
0,1,81,P,0.018474003722589897
0,1,32,P,0.018474003722589897
36,P,0.015259082421772437
0,1,31,P,0.010947557745310381
0,1,34,P,0.010947557743875522
0,1,25,P,0.007793720311144616
0,1,35,P,0.007793720001921373
0,1,28,P,0.0049495245939666505
0,1,39,P,0.004949521507557194
0,1,30,P,0.004186414502828128
0,1,66,P,0.004186414346033552
0,1,21,P,0.004186414183037383
0,1,76,P,0.0036273238283045647
0,1,70,P,0.0025896086905323056
0,1,27,P,0.002363335087452129
0,1,22,P,0.0021749809639038473
0,1,68,P,0.002174907819743067
0,1,37,P,0.0020129888194721484
0,1,40,P,0.0020124992649985535
0,1,67,P,0.0020112058287610306
0,1,71,P,0.001871362696287824
0,1,24,P,0.0018688646773145844
0,1,72,P,0.0017456033967954447
0,1,73,P,0.0016401872231084635
0,1,74,P,0.0015426114537707924
0,1,69,P,0.001541672642540666
0,1,75,P,0.0014519142217464891
0,1,78,P,0.0013110721549335535
0,1,23,P,0.0013098034160737542
0,1,41,P,0.001307627761333823
1,11,P,0.0011088276823062707
38,P,6.926165089585838E-4
42,P,5.342547487526842E-4
