0,1,2,P,0.5246677355663588
0,2,62,P,0.1405622527154872
0,2,26,P,0.08115536696551588
0,2,48,P,0.07337250668611214
0,2,21,P,0.06689024615003196
11,P,0.02955378674483915
0,2,5,P,0.020778920239735835
85,P,0.015340572275212636
0,2,66,P,0.005194730059951115
0,2,63,P,0.00519473004668137
0,2,56,P,0.003078358553659305
0,2,34,P,0.003078358553659305
0,2,59,P,0.0021915267398895763
0,2,68,P,0.002191526738440831
0,2,50,P,0.0017022091419255179
0,2,64,P,0.0017022082527874433
0,2,61,P,0.0017022082527874433
0,2,51,P,0.0017022082527874433
0,2,9,P,0.0017022081980927212
0,2,41,P,0.0013917443723518359
0,2,42,P,0.0013916880008482783
0,2,30,P,0.001223538452763247
0,2,22,P,0.0011771815138096739
0,2,73,P,0.0011770436584045039
0,2,55,P,0.00117686822369563
0,2,33,P,0.0010199142430041739
0,2,57,P,0.0010194672748049098
0,2,43,P,8.994749009184519E-4
0,2,24,P,8.994239165568302E-4
0,2,58,P,8.035876409527844E-4
0,2,67,P,7.263876162729595E-4
0,2,29,P,6.630183548861321E-4
0,2,27,P,6.081043208111081E-4
0,2,7,P,5.610726592893946E-4
0,2,36,P,4.8489267873658235E-4
0,2,31,P,4.492694610680002E-4
0,2,12,P,4.2718684458197274E-4
0,2,14,P,3.794058262030204E-4
0,2,35,P,3.634352385311275E-4
0,2,25,P,3.6255476713956174E-4
0,2,13,P,3.6134660380517585E-4
0,2,72,P,3.42625776840587E-4
0,2,23,P,3.2910751976800417E-4
