0,2,5,P,0.25931838720291184
0,1,2,P,0.18831454291304445
0,2,55,P,0.06482959663533727
0,2,59,P,0.03841753884339869
0,2,9,P,0.038417536873184346
0,2,52,P,0.027349986098577236
0,2,44,P,0.027349986098577236
0,2,56,P,0.021243351131990197
0,2,45,P,0.021243351131990197
0,2,38,P,0.021243351131990197
0,2,19,P,0.017369036952611005
0,2,37,P,0.017368799816019465
0,2,63,P,0.01736831434975223
0,2,54,P,0.01736831434975223
0,2,49,P,0.017367463839995316
0,2,30,P,0.014690895662703356
0,2,50,P,0.014690417678614719
0,2,21,P,0.014690417678614719
0,2,27,P,0.014690195129785371
0,2,51,P,0.012723600704497124
0,2,39,P,0.012723600704497124
0,2,58,P,0.011226207596862247
0,2,43,P,0.011217586347257948
0,2,23,P,0.011217586347257948
0,2,26,P,0.010028127350507976
0,2,18,P,0.010026824329895559
0,2,24,P,0.009072913139303083
0,2,7,P,0.008270963312287927
0,2,32,P,0.007576720910870234
0,2,12,P,0.007014049201160076
0,2,28,P,0.0069957994273696705
0,2,13,P,0.006510650615637346
0,2,22,P,0.005695710692142888
0,2,31,P,0.0056547214573851685
0,2,62,P,0.005326773460528142
0,2,20,P,0.005050551363297292
11,P,2.094118138629861E-4
70,P,1.2671770652906508E-4
