2,P,0.7287573890452399
8,P,0.10796405473107812
0,1,P,0.07287573917360124
3,P,0.025185855422788016
1,6,P,0.018218934790865036
0,4,P,0.0182189347588016
1,7,P,0.010796405784128306
0,5,P,0.007686113098564948
4,6,P,0.004554733698888453
4,7,P,0.0026991014508833066
5,6,P,0.0019040546212551676
5,7,P,0.0011386834239058945
