1,P,0.8500378775205513
25,P,0.06963510143830631
3,5,P,0.03629493429057091
3,26,P,0.024438589164889928
3,56,P,0.008008036883746832
3,75,P,0.00553805599809165
3,23,P,9.678649174273146E-4
3,4,P,9.678649174136753E-4
7,P,6.89456420804681E-4
3,48,P,2.4196622935577516E-4
3,39,P,2.4196622935076782E-4
3,19,P,2.4196622934828047E-4
3,47,P,2.4196622934816202E-4
3,28,P,2.4196622933612632E-4
3,13,P,2.4196622933612632E-4
42,P,1.8471806083595422E-4
3,41,P,1.4338739517095103E-4
3,32,P,1.4338739517095095E-4
3,18,P,1.433873951709504E-4
3,67,P,1.4338739517094946E-4
3,46,P,1.4338739509423045E-4
3,54,P,1.0207950296201006E-4
3,69,P,1.0207950258341916E-4
3,15,P,1.0207950258089011E-4
3,77,P,7.928749401146E-5
3,14,P,7.928749401143717E-5
3,21,P,7.928749396054575E-5
10,P,7.06373428198108E-5
11,P,7.063733998449047E-5
63,P,7.06373167197192E-5
3,68,P,6.482720038396332E-5
65,P,4.816468034980297E-5
3,9,P,4.1913319538420704E-5
3,8,P,3.74970698856041E-5
3,58,P,3.7497069853924935E-5
12,P,3.287584631735417E-5
3,71,P,1.924853530443224E-5
72,P,1.0052275299946969E-5
44,P,1.0052275299946969E-5
61,P,6.219043699219256E-6
6,P,1.9389398154426737E-6
31,P,1.0413868830230743E-6
70,P,3.7903050401616864E-7
59,P,3.0505749662016325E-7
52,P,2.482920782483238E-7
57,P,2.0414227539172327E-7
27,P,1.6938803911222436E-7
62,P,1.1949284986494386E-7
