1,P,0.72
0,P,0.11
71,P,0.01
67,P,0.01
65,P,0.01
59,P,0.01
58,P,0.01
52,P,0.01
48,P,0.01
47,P,0.01
35,P,0.01
31,P,0.01
14,P,0.01
10,P,0.0
