1,P,0.55
115,P,0.18
7,53,P,0.05
26,53,P,0.05
114,P,0.05
93,26,P,0.01
77,P,0.01
7,92,P,0.01
63,26,P,0.01
55,26,P,0.01
26,110,P,0.01
10,26,P,0.0
