3,78,17,P,0.42
108,17,P,0.32
3,90,17,P,0.02
3,86,17,P,0.02
0,108,P,0.02
3,89,17,P,0.01
3,81,17,P,0.01
3,80,17,P,0.01
3,78,19,P,0.01
3,78,18,P,0.01
3,78,117,P,0.01
3,66,17,P,0.01
3,6,17,P,0.01
3,59,117,P,0.01
2,17,P,0.01
108,19,P,0.01
108,18,P,0.01
108,117,P,0.01
0,3,109,P,0.01
0,2,P,0.0
