0,P,0.18
94,P,0.02
89,6,P,0.02
89,37,P,0.02
89,11,P,0.02
85,89,P,0.02
85,7,P,0.02
85,59,P,0.02
85,37,P,0.02
85,2,P,0.02
83,89,P,0.02
83,85,P,0.02
83,59,P,0.02
83,2,P,0.02
83,11,P,0.02
69,P,0.02
63,P,0.02
28,89,P,0.02
28,59,P,0.02
1,59,P,0.02
1,11,P,0.02
89,59,P,0.01
87,59,P,0.01
83,3,P,0.01
5,59,P,0.01
1,85,P,0.01
1,100,P,0.0
