0,1,P,0.5529224071939983
0,58,P,0.13823056943812212
0,28,P,0.02394426447451566
0,42,P,0.023944264474515635
0,68,P,0.020311372554786152
0,70,P,0.018469519069062038
0,48,P,0.018469519069060837
0,16,P,0.017693297269766484
0,45,P,0.016933629183954774
0,67,P,0.01693362918393429
0,69,P,0.016277044939345193
0,60,P,0.016277044939345193
0,44,P,0.015633370383504302
0,30,P,0.015070764051237686
0,43,P,0.014518418045950852
0,24,P,0.014518418045917582
0,39,P,0.014030973450383469
0,37,P,0.013551817326169549
0,63,P,0.012705770624240411
1,68,71,P,0.0013080704385347202
1,48,71,P,0.0011942020269650937
1,45,71,P,0.0010985226975669684
1,67,71,P,0.0010982552998949774
1,44,71,P,0.0010166903451718512
1,24,71,P,9.465096772225165E-4
1,43,71,P,9.463769565988574E-4
52,P,9.302756287611375E-4
1,37,71,P,8.851010430450224E-4
1,63,71,P,8.309564670675579E-4
0,59,P,8.110339670316322E-4
46,P,4.370643964165538E-4
55,P,3.835385514535164E-4
1,71,72,P,3.6952735128788043E-4
47,P,3.384102650162079E-4
49,P,3.000943779864284E-4
29,P,3.000943779864284E-4
0,41,P,2.687256983166898E-4
32,P,2.6735288042562287E-4
0,36,P,2.233717994563316E-4
0,65,P,2.1209254385140856E-4
0,20,P,2.1209254385117768E-4
0,54,P,2.011026985622391E-4
0,7,P,2.011026985622389E-4
0,27,P,1.918771587573404E-4
0,2,P,1.9187715875733935E-4
0,6,P,1.8286652543626433E-4
0,33,P,1.8286652543625763E-4
0,4,P,1.751811610867969E-4
0,62,P,1.7518116108679687E-4
0,40,P,1.7518116108679687E-4
0,26,P,1.7518116108679684E-4
0,25,P,1.7518116108679684E-4
0,12,P,1.7518116108679684E-4
0,23,P,1.7518116108679622E-4
0,3,P,1.751811610867961E-4
0,14,P,1.676596948905869E-4
0,66,P,1.61158860785673E-4
0,8,P,1.611588607856196E-4
0,34,P,1.6115886078555105E-4
0,64,P,1.5478584538154136E-4
0,11,P,1.492154856558187E-4
0,15,P,1.492154856557867E-4
0,61,P,1.492154856557469E-4
0,57,P,1.4921548565568699E-4
0,50,P,1.4374671332649652E-4
0,19,P,1.3892052921563012E-4
0,5,P,1.3417640916809468E-4
0,38,P,1.2995469660029074E-4
0,22,P,1.2995469659554052E-4
0,21,P,1.220761642776651E-4
0,9,P,1.0887533115088242E-4
0,10,P,1.0595452609473955E-4
56,P,3.261560182561591E-5
13,P,2.5363898225227308E-5
18,P,2.011384242463591E-5
17,P,1.6219326469982516E-5
1,35,71,P,1.600230942369049E-5
1,36,71,P,1.4316195138903749E-5
1,7,71,P,1.2951323747201782E-5
1,33,71,P,1.182409674058305E-5
1,6,71,P,1.1823780384718411E-5
53,P,1.0993924546357309E-5
1,14,71,P,1.0876438875869749E-5
1,64,71,P,1.0067232133225159E-5
1,5,71,P,8.764888635885357E-6
1,10,71,P,6.940626870632552E-6
51,P,4.9607648018819516E-6
31,P,2.1275121489605684E-6
