0,P,0.9983458853270948
13,16,P,0.0014790309524459553
3,13,P,9.884612801375232E-5
13,23,P,2.4711532003327396E-5
6,13,P,1.4641920463872192E-5
13,19,P,1.042517742578234E-5
7,13,P,6.620673654558801E-6
13,22,P,6.620666443012537E-6
8,13,P,4.852058691019387E-6
13,15,P,3.163036267811669E-6
13,14,P,2.694205572765228E-6
5,13,P,2.5083219236208804E-6
