0,1,P,0.2951911218752964
0,48,P,0.07379778032867824
0,28,P,0.0737977803286782
25,P,0.03283604856459499
45,P,0.025099610269178157
19,P,0.025099610269178157
40,P,0.019809940854165136
36,P,0.019809940854165136
33,P,0.019809940854165136
20,P,0.019809940854165136
2,P,0.019809940854165136
14,P,0.019809940854165136
9,P,0.016033425364526215
54,P,0.016033425364526215
34,P,0.016033425364526215
3,P,0.016033425364526215
29,P,0.016033425364526215
39,P,0.013243059488493704
31,P,0.013243059488493704
24,P,0.013243059488493704
17,P,0.013243059488493704
15,P,0.013243059488493704
7,P,0.01112293091012233
51,P,0.01112293091012233
46,P,0.01112293091012233
35,P,0.01112293091012233
32,P,0.01112293091012233
22,P,0.01112293091012233
6,P,0.009474269472297797
53,P,0.009474269472297797
52,P,0.009474269472297797
4,P,0.009474269472297797
23,P,0.009474269472297797
41,P,0.008166913896784141
27,P,0.008166913896784141
16,P,0.008166913896784141
8,P,0.007112725689487333
50,P,0.007112725689487333
18,P,0.007112725689487333
10,P,0.007112725689487333
5,P,0.006250294853068282
30,P,0.006250294662492204
44,P,0.005535768372302936
12,P,0.005535768372302936
42,P,0.004937152343733139
21,P,0.004937152343733139
11,P,0.004430660374251332
43,P,0.003998310381896525
