0,1,P,0.966996258912681
0,47,P,0.0039630984939946915
0,48,P,0.0023485033603279928
1,56,57,P,0.0010700368437205566
0,34,P,0.0010617871817899921
0,35,P,8.980823908360598E-4
0,29,P,8.306573437842583E-4
0,21,P,7.781464539803184E-4
0,16,P,7.78146453980296E-4
0,51,P,7.781464539802852E-4
0,7,P,7.273240657069311E-4
0,44,P,7.273240657064793E-4
0,54,P,7.273240657064481E-4
0,2,P,6.864869244515766E-4
0,26,P,6.468155995311668E-4
0,55,P,6.468155995311646E-4
0,6,P,6.468155995311644E-4
0,4,P,6.141543661337547E-4
0,3,P,6.141543661331301E-4
0,50,P,6.141543661329172E-4
0,33,P,6.141543661329172E-4
0,13,P,6.141543661329172E-4
0,19,P,6.141543661328921E-4
0,53,P,5.823311754414172E-4
0,37,P,5.82331175441416E-4
0,46,P,5.556168673934567E-4
0,27,P,5.556168673934552E-4
0,52,P,5.556168673934551E-4
0,49,P,5.556168673934551E-4
0,8,P,5.556168673934532E-4
0,20,P,5.295248620109591E-4
0,36,P,5.295248620108466E-4
0,23,P,5.072704254105006E-4
0,11,P,5.072704254105006E-4
0,32,P,5.072704254104991E-4
0,40,P,4.8549058713651285E-4
0,30,P,4.8549058713624445E-4
0,31,P,4.666661835222413E-4
0,15,P,4.666661835220759E-4
0,5,P,4.4821190330668163E-4
0,18,P,4.320818655201778E-4
0,17,P,4.0227085786905534E-4
0,9,P,3.763085814378595E-4
0,10,P,3.6427702375656923E-4
45,P,2.785050144700691E-4
12,P,2.0579759408728574E-4
14,P,1.5637563199785942E-4
43,P,9.643589708614557E-5
42,P,9.643589708614557E-5
1,28,56,P,6.0620520684250286E-5
1,29,56,P,5.252478319408256E-5
1,54,56,P,4.633762026331481E-5
1,7,56,P,4.633746450842014E-5
41,P,4.4160496859092224E-5
1,6,56,P,4.1455194175614236E-5
1,26,56,P,4.1455180659052505E-5
1,37,56,P,3.750304323757761E-5
1,53,56,P,3.7502982358080286E-5
39,P,3.7364941572370145E-5
38,P,3.7364941572370145E-5
1,20,56,P,3.42392520415877E-5
1,36,56,P,3.4237072538449E-5
25,P,3.189573091534322E-5
1,30,56,P,3.1493103114760394E-5
1,5,56,P,2.9141960213863846E-5
22,P,2.7444273645271868E-5
1,10,56,P,2.3819529899319235E-5
24,P,2.3784406470089007E-5
