0,1,P,0.9645491057036225
0,40,P,0.003953070103931737
0,41,P,0.002342560062494775
0,29,P,0.0016677014506832353
0,30,P,0.0012953420119244888
0,14,P,0.0012953420118879781
0,5,P,0.0010591001437430473
0,38,P,0.0010591001437376855
0,2,P,0.001059100141619049
0,19,P,0.0010591000942426496
0,23,P,8.958096363187073E-4
0,46,P,8.958096358604067E-4
0,6,P,8.958096341649083E-4
0,43,P,8.958096341649083E-4
0,28,P,8.958096341649083E-4
0,11,P,8.958096341649083E-4
0,39,P,8.958096334811102E-4
0,17,P,8.958096334811102E-4
0,4,P,8.958096319480885E-4
0,27,P,7.761772188386252E-4
0,9,P,7.761772188332257E-4
0,44,P,7.761772188332257E-4
0,42,P,7.761772188332257E-4
0,20,P,7.761772188332257E-4
0,45,P,7.76177217466437E-4
0,18,P,7.761772169216409E-4
0,31,P,7.761772159907764E-4
0,34,P,6.84749648356446E-4
0,3,P,6.847496477268972E-4
0,26,P,6.847494549350371E-4
0,16,P,6.847494547443249E-4
0,13,P,6.847494547443249E-4
0,25,P,6.126001375356851E-4
0,15,P,6.125599851765993E-4
0,7,P,5.542107819677029E-4
0,8,P,5.059866710551256E-4
1,47,48,P,1.581228041939844E-4
10,P,1.3036426551551555E-4
12,P,8.428559437494085E-5
37,P,5.763877152435116E-5
36,P,5.763877152435116E-5
35,P,3.041137521299145E-5
33,P,2.310813275656282E-5
32,P,2.310813275656282E-5
22,P,1.7970305455230787E-5
21,P,1.4250644322866021E-5
1,24,47,P,1.2944276920433878E-5
1,5,47,P,1.0590912363710286E-5
1,4,47,P,8.958086135810532E-6
1,23,47,P,8.958047060533E-6
1,31,47,P,7.761762395770573E-6
1,45,47,P,7.761754904580601E-6
1,18,47,P,7.76170966072066E-6
1,3,47,P,6.847481973002193E-6
1,25,47,P,6.125960514680292E-6
1,8,47,P,5.059654004666432E-6
