1,P,0.71
20,P,0.13
7,P,0.01
25,5,P,0.01
25,14,P,0.01
24,P,0.01
19,5,P,0.01
19,14,P,0.01
17,5,P,0.01
17,14,P,0.01
10,P,0.01
16,11,P,0.0
