2,P,0.7
28,P,0.07
33,20,P,0.06
33,7,P,0.02
33,25,P,0.02
23,33,P,0.02
16,P,0.02
33,19,P,0.01
32,P,0.01
0,30,20,P,0.01
0,29,20,P,0.01
0,18,20,P,0.0
