2,P,0.47
11,P,0.07
18,5,P,0.06
18,19,P,0.06
1,4,P,0.06
1,18,P,0.06
0,19,P,0.06
1,19,P,0.04
18,15,P,0.02
16,19,P,0.02
12,18,P,0.02
9,P,0.01
16,18,P,0.01
14,19,P,0.01
12,19,P,0.01
0,4,15,P,0.0
