12,59,P,0.33
0,59,P,0.28
62,59,P,0.08
12,68,P,0.07
49,59,P,0.05
12,70,P,0.04
12,6,P,0.03
1,P,0.03
56,59,P,0.02
12,34,P,0.02
58,59,P,0.01
57,59,P,0.01
10,P,0.0
