10,P,0.27
1,P,0.14
0,20,P,0.12
37,P,0.05
0,44,P,0.05
0,45,P,0.04
0,3,P,0.04
40,P,0.02
39,P,0.02
26,20,P,0.02
23,P,0.02
17,20,P,0.02
13,20,P,0.02
8,P,0.01
49,20,P,0.01
46,20,P,0.01
42,20,P,0.01
41,20,P,0.01
38,20,P,0.01
36,20,P,0.01
35,P,0.01
31,P,0.01
29,20,P,0.01
27,P,0.01
2,20,P,0.01
11,P,0.0
