0,P,0.64
12,P,0.1
13,10,P,0.05
9,P,0.04
14,P,0.04
4,P,0.02
13,6,P,0.02
8,P,0.01
7,P,0.01
5,10,P,0.01
3,P,0.01
2,P,0.01
16,P,0.01
15,10,P,0.01
11,10,P,0.01
1,P,0.01
