1,62,P,0.2684211167792305
1,3,P,0.26842111627854637
1,82,P,0.06710527925503053
1,71,P,0.06710527925503053
1,85,P,0.03976609138832373
1,23,P,0.029293041588026557
1,88,P,0.028310039685851714
1,28,P,0.021989057906377958
1,27,P,0.021989057906377958
1,4,P,0.02198905790363101
1,24,P,0.021989057901867025
1,90,P,0.017978737797576697
1,29,P,0.015206802357461949
1,87,P,0.015206802329165521
1,33,P,0.013175984142554891
1,31,P,0.013175984142554891
1,84,P,0.011623956881625264
1,93,P,0.010399183972696829
1,30,P,0.009407996400655833
69,P,0.00878973176882165
1,35,P,0.008589369053561365
1,89,P,0.005338288018427626
77,P,0.003321322491242125
44,P,0.0019406358601244918
54,P,0.0012088542301454477
1,8,P,6.644087054968724E-4
1,6,P,6.644087054968724E-4
1,45,P,6.644087054968724E-4
1,9,P,6.644087054953517E-4
1,86,P,6.644087054953517E-4
1,22,P,3.937236773227742E-4
1,92,P,3.937236771121071E-4
1,78,P,3.937236771121071E-4
1,34,P,2.8029742263219627E-4
1,15,P,2.8029742263219627E-4
1,94,P,2.802974226321952E-4
1,18,P,2.802974226321912E-4
1,7,P,2.802974226057022E-4
1,43,P,2.1771344461760355E-4
1,51,P,2.1771344452916743E-4
73,P,1.9638214813328932E-4
1,95,P,1.7800730492552612E-4
1,36,P,1.7800730492552612E-4
1,25,P,1.7800730492552612E-4
1,49,P,1.7800710154769616E-4
1,37,P,1.5056239929866854E-4
1,26,P,1.3045528854014742E-4
1,32,P,1.1508868198348858E-4
1,5,P,1.1508868197526088E-4
1,91,P,1.0296221755145243E-4
1,20,P,8.504325704833813E-5
1,19,P,7.823600710967015E-5
1,83,P,6.744021076118512E-5
60,P,6.122696422049556E-5
50,P,4.4328794564920566E-5
42,P,2.4909621378104673E-5
47,P,1.9214216436876155E-5
40,P,1.5058638455646841E-5
