0,P,0.9864127614726762
1,5,P,0.00986412765114783
1,4,P,0.001461352243381353
3,P,0.001446883393218143
1,2,P,8.08069306248581E-4
5,6,P,5.532972531075186E-6
4,6,P,8.196996684787038E-7
2,6,P,4.532611285157869E-7
