1,P,0.68
10,P,0.1
6,P,0.04
0,2,P,0.04
8,P,0.02
4,2,P,0.02
16,2,P,0.02
14,2,P,0.02
7,2,P,0.01
5,P,0.01
3,2,P,0.01
15,2,P,0.01
13,2,P,0.01
12,2,P,0.01
11,P,0.01
9,2,P,0.0
